cinse	cin	sexual		$x_{1}$ in activity/state $x_{2}$ exhibits sexuality/gender/sexual orientation $x_{3}$ (ka) by standard $x_{4}$.	gismu
ctino	ti'o	shadow		$x_{1}$ is a shadow/the shade of object $x_{2}$, made by light/energy source $x_{3}$.	gismu
desku	des	shake		$x_{1}$ shakes/quakes/trembles/quivers/shudders/wobbles/vibrates from force $x_{2}$.	gismu
caxno	cax	shallow		$x_{1}$ is shallow in extent in direction/property $x_{2}$ away from reference point $x_{3}$ by standard $x_{4}$.	gismu
tarmi	tam tai	shape		$x_{1}$ [ideal] is the conceptual shape/form of object/abstraction/manifestation $x_{2}$ (object/abstract).	gismu
kinli	kil	sharp		$x_{1}$ is sharp/keen at locus $x_{2}$.	gismu
jinci		shears		$x_{1}$ is a pair of shears/scissors for cutting $x_{2}$.	gismu
lanme	lan	sheep		$x_{1}$ is a sheep/[lamb/ewe/ram] of species/breed $x_{2}$ of flock $x_{3}$.	gismu
boxfo	bof bo'o	sheet		$x_{1}$ is a sheet/foil/blanket [2-dimensional shape/form flexible in 3 dimensions] of material $x_{2}$.	gismu
kajna		shelf		$x_{1}$ is a shelf/counter/bar in/on/attached to supporting object $x_{2}$, for purpose $x_{3}$.	gismu
calku	cak	shell		$x_{1}$ is a shell/husk [hard, protective covering] around $x_{2}$ composed of $x_{3}$.	gismu
marbi	mra	shelter		$x_{1}$ is a shelter/haven/refuge/retreat/harbor for/protecting $x_{2}$ from danger/threat $x_{3}$.	gismu
creka	cek	shirt		$x_{1}$ is a shirt/blouse/top [upper-body garment - not necessarily sleeved or buttoned], material $x_{2}$.	gismu
jmifa		shoal	reef	$x_{1}$ is a shoal [shallow hazard]/reef of material $x_{2}$ in body of water $x_{3}$.	gismu
jenca	jen	shock		$x_{1}$ (event) shocks/stuns $x_{2}$.	gismu
cutci	cuc	shoe		$x_{1}$ is a shoe/boot/sandal for covering/protecting [feet/hooves] $x_{2}$, and of material $x_{3}$.	gismu
tordu	tor to'u	short		$x_{1}$ is short in dimension/direction $x_{2}$ (default longest dimension) by measurement standard $x_{3}$.	gismu
janco	jan	shoulder		$x_{1}$ is a/the shoulder/hip/joint [body-part] attaching limb/extremity $x_{2}$ to body $x_{3}$.	gismu
canpa	cna	shovel		$x_{1}$ is a shovel/spade [bladed digging implement] for digging $x_{2}$.	gismu
jarco	ja'o	show		$x_{1}$ (agent) shows/exhibits/displays/[reveals]/demonstrates $x_{2}$ (property) to audience $x_{3}$.	gismu
tunba	tub	sibling		$x_{1}$ is a sibling of $x_{2}$ by bond/tie/standard/parent(s) $x_{3}$.	gismu
mlana	mla	side		$x_{1}$ is to the side of/lateral to $x_{2}$ and facing $x_{3}$ from point of view/in-frame-of-reference $x_{4}$.	gismu
silka	sik	silk		$x_{1}$ is a quantity of/contains/is made of silk produced by $x_{2}$.	gismu
rijno	rij	silver	silvery	$x_{1}$ is made of/contains/is a quantity of silver/argentum (Ag); [metaphor: valuable, tarnishing].	gismu
simsa	smi	similar		$x_{1}$ is similar/parallel to $x_{2}$ in property/quantity $x_{3}$ (ka/ni); $x_{1}$ looks/appears like $x_{2}$.	gismu
sampu	sap	simple		$x_{1}$ is simple/unmixed/uncomplicated in property $x_{2}$ (ka).	gismu
sinso		sine		$x_{1}$ is the trigonometric sine of angle/arcsine $x_{2}$.	gismu
sanga	sag sa'a	sing		$x_{1}$ sings/chants $x_{2}$ [song/hymn/melody/melodic sounds] to audience $x_{3}$.	gismu
mensi	mes me'i	sister		$x_{1}$ is a sister of/sororal to $x_{2}$ by bond/tie/standard/parent(s) $x_{3}$; [not necessarily biological].	gismu
zutse	zut tse	sit		$x_{1}$ sits [assumes sitting position] on surface $x_{2}$.	gismu
stuzi	tuz stu	site	place	$x_{1}$ is an inherent/inalienable site/place/position/situation/spot/location of $x_{2}$ (object/event).	gismu
tcini		situation	condition	$x_{1}$ [state/property] is a situation/condition/state/position/are conditions/circumstances of $x_{2}$.	gismu
skiji	sij	ski		$x_{1}$ is a ski/skid/skate/runner for surface (of material) $x_{2}$ supporting skier/skater/sled/cargo $x_{3}$.	gismu
skaci		skirt		$x_{1}$ is a skirt/kilt/dress of material $x_{2}$; $x_{1}$ is skirted [garment open at the bottom; not legged].	gismu
tsani	tan	sky		$x_{1}$ is an expanse of sky/the heavens at place $x_{2}$; [celestial].	gismu
sipna	sip	sleep		$x_{1}$ is asleep (adjective); $x_{1}$ sleeps/is sleeping.	gismu
panlo	pa'o	slice		$x_{1}$ is a slice [thin flat portion] of $x_{2}$ (mass).	gismu
sakli	sal	slide		$x_{1}$ slides/slips/glides on $x_{2}$.	gismu
salpo	sa'o	slope		$x_{1}$ is sloped/inclined/slanted/aslant with angle $x_{2}$ to horizon/frame $x_{3}$.	gismu
masno	sno	slow		$x_{1}$ is slow/sluggish at doing/being/bringing about $x_{2}$ (event/state).	gismu
cmalu	cma	small		$x_{1}$ is small in property/dimension(s) $x_{2}$ (ka) as compared with standard/norm $x_{3}$.	gismu
sumne		smell		$x_{1}$ (experiencer) smells/scents (transitive verb) $x_{2}$; $x_{2}$ smells/has odor/scent to observer $x_{1}$.	gismu
cisma		smile		$x_{1}$ smiles/grins (facial expression).	gismu
danmo	dam	smoke		$x_{1}$ is made of/contains/is a quantity of smoke/smog/air pollution from source $x_{2}$.	gismu
xutla	xul	smooth		$x_{1}$ is smooth/even/[soft/silky] in texture/regularity.	gismu
since		snake		$x_{1}$ is a snake/serpent of species/breed $x_{2}$.	gismu
senci	sec	sneeze		$x_{1}$ sneezes (intransitive verb).	gismu
snime	si'e	snow		$x_{1}$ is made of/contains/is a quantity/expanse of snow.	gismu
tagji	tag	snug		$x_{1}$ is snug/tight on $x_{2}$ in dimension/direction $x_{3}$ at locus $x_{4}$.	gismu
cokcu	cko	soak up		$x_{1}$ soaks up/absorbs/sucks up $x_{2}$ from $x_{3}$ into $x_{4}$; $x_{1}$ is an absorbant.	gismu
zbabu	bab	soap		$x_{1}$ is a quantity of/contains/is made of soap from source $x_{2}$ of composition including $x_{3}$.	gismu
jikca	jik	socialize	social	$x_{1}$ interacts/behaves socially with $x_{2}$; $x_{1}$ socializes with/is sociable towards $x_{2}$.	gismu
smoka	smo	sock		$x_{1}$ is a sock/stocking [flexible foot and lower leg garment] of material $x_{2}$.	gismu
sodva	sod	soda		$x_{1}$ is made of/contains/is a quantity of a carbonated beverage/soda of flavor/brand $x_{2}$.	gismu
sodna		sodium		$x_{1}$ is a quantity of/contains/is made of alkali metal of type $x_{2}$ [default sodium].	gismu
sfofa	sfo	sofa		$x_{1}$ is a sofa/couch (noun).	gismu
ranti	ran	soft		$x_{1}$ is soft/malleable/moldable/yielding to force $x_{2}$ in conditions $x_{3}$.	gismu
solri	sol	solar		$x_{1}$ is the sun of home planet $x_{2}$ (default Earth) of race $x_{3}$; (adjective:) $x_{1}$ is solar.	gismu
sonci	son soi	soldier		$x_{1}$ is a soldier/warrior/fighter of army $x_{2}$.	gismu
sligu	lig	solid		$x_{1}$ is solid, of composition/material including $x_{2}$, under conditions $x_{3}$.	gismu
bersa	bes be'a	son		$x_{1}$ is a son of mother/father/parents $x_{2}$ [not necessarily biological].	gismu
sorgu	sog	sorghum		$x_{1}$ is a quantity of sorghum of species/strain $x_{2}$.	gismu
sance	sna	sound		$x_{1}$ is sound produced/emitted by $x_{2}$.	gismu
stasu		soup		$x_{1}$ is a quantity of soup/stew/olla/olio [food] of ingredients including $x_{2}$.	gismu
slari	sar	sour		$x_{1}$ is sour/tart to observer $x_{2}$.	gismu
krasi	kra	source	origin	$x_{1}$ (site/event) is a source/start/beginning/origin of $x_{2}$ (object/event/process).	gismu
snanu	nan	south		$x_{1}$ is to the south/southern side of $x_{2}$ according to frame of reference $x_{3}$.	gismu
sombo	som so'o	sow	plant	$x_{1}$ sows/plants $x_{2}$ [crop/plants] at/in $x_{3}$.	gismu
sobde	sob so'e	soya		$x_{1}$ is a quantity of soya [grain/bean] of species/strain $x_{2}$.	gismu
canlu	cal ca'u	space		$x_{1}$ is space/volume/region/room [at-least-3-dimensional area] occupied by $x_{2}$.	gismu
jutsi	jut	species		$x_{1}$ is a species of genus $x_{2}$, family $x_{3}$, etc.; [open-ended tree-structure categorization].	gismu
sarlu		spiral		$x_{1}$ is a spiral/helix/whorl/[vortex] [shape/form] with limits $x_{2}$, of dimensionality $x_{3}$.	gismu
pruxi	rux ru'i	spirit		$x_{1}$ is spiritual/pertains to the soul in nature [either energy or being]; $x_{1}$ is ghostly/ethereal.	gismu
sputu	put pu'u	spit		$x_{1}$ spits/expectorates $x_{2}$ [predominantly liquid] from $x_{3}$ to/onto $x_{4}$.	gismu
panje		sponge		$x_{1}$ is a quantity of/contains/is made of sponge/porous material.	gismu
smuci	muc	spoon		$x_{1}$ is a spoon/scoop (tool) for use $x_{2}$, made of material $x_{3}$.	gismu
preja	pej pe'a	spread		$x_{1}$ spreads/expands over/into $x_{2}$ from initial state $x_{3}$.	gismu
vensa	ves	spring		$x_{1}$ is spring/springtime [warming season] of year $x_{2}$ at location $x_{3}$; (adjective:) $x_{1}$ is vernal.	gismu
kurfa	kur	square		$x_{1}$ is a right-angled shape/form defined by set of vertices $x_{2}$, dimensions $x_{3}$ (default 2).	gismu
tsina	sin	stage		$x_{1}$ is a stage/platform/dais/[scaffold] at/in $x_{2}$ supporting $x_{3}$, made of material $x_{4}$.	gismu
serti	ser	stairs		$x_{1}$ are stairs/stairway/steps for climbing structure $x_{2}$ with steps $x_{3}$.	gismu
stani		stalk	stem	$x_{1}$ is a/the stalk/stem/trunk [body-part] of plant/species $x_{2}$; [metaphor: main support].	gismu
sanli	sa'i	stand		$x_{1}$ stands [is vertically oriented] on surface $x_{2}$ supported by limbs/support/pedestal $x_{3}$.	gismu
tarci	tar	star		$x_{1}$ is a star/sun with stellar properties $x_{2}$.	gismu
jalna		starch		$x_{1}$ is a quantity of/contains/is made of starch from source $x_{2}$ of composition including $x_{3}$.	gismu
tcana		station		$x_{1}$ is a station/node of/in/on transport/communication/distribution system/network $x_{2}$.	gismu
gasta	gat	steel		$x_{1}$ is a quantity of/is made of/contains steel of composition including $x_{2}$.	gismu
stapa	tap	step		$x_{1}$ steps/treads on/in surface $x_{2}$ using limbs $x_{3}$.	gismu
stero	te'o	steradian		$x_{1}$ is $x_{2}$ steradian(s) [metric unit] in solid angle (default is 1) by standard $x_{3}$.	gismu
snipa	nip	sticky	stick	$x_{1}$ adheres/sticks to $x_{2}$; (adjective:) $x_{1}$ is sticky/gummy/adhesive.	gismu
tinsa		stiff		$x_{1}$ is stiff/rigid/inflexible/resistant in direction $x_{2}$ against force $x_{3}$ under conditions $x_{4}$.	gismu
jicla		stir		$x_{1}$ (object, or event: force) stirs/mixes/[roils/agitates] fluid (gas/liquid) $x_{2}$.	gismu
lisri	lis	story		$x_1$ is a story/tale/yarn/narrative about plot/subject/moral $x_2$ by storyteller $x_3$ to audience $x_4$.	gismu
sirji	sir	straight		$x_{1}$ is straight/direct/line segment/interval between $x_{2}$ and $x_{3}$; (adjective:) $x_{1}$ is linear.	gismu
cizra	ciz	strange		$x_{1}$ is strange/weird/deviant/bizarre/odd to $x_{2}$ in property $x_{3}$ (ka).	gismu
klaji	laj	street		$x_{1}$ is a street/avenue/lane/drive/cul-de-sac/way/alley/[road] at $x_{2}$ accessing $x_{3}$.	gismu
tcena	ten	stretch	extend	$x_{1}$ stretches/extends to range $x_{2}$ [interval/extent] in dimension $x_{3}$ from relaxed range $x_{4}$.	gismu
satre	sa'e	stroke		$x_{1}$ (agent) strokes/rubs/pets $x_{2}$ with $x_{3}$.	gismu
tsali	tsa	strong		$x_{1}$ is strong/powerful/[tough] in property/quality $x_{2}$ (ka) by standard $x_{3}$.	gismu
stura	tur su'a	structure		$x_{1}$ is a structure/arrangement/organization of $x_{2}$ [set/system/complexity].	gismu
cmavo	ma'o	structure word		$x_{1}$ is a structure word of grammatical class $x_{2}$, with meaning/function $x_{3}$ in usage (language) $x_{4}$.	gismu
xarnu		stubborn		$x_{1}$ is stubborn/willfully opposing/resisting $x_{2}$ about $x_{3}$ (event/state).	gismu
tadni	tad	study		$x_{1}$ studies/is a student of $x_{2}$; $x_{1}$ is a scholar; (adjective:) $x_{1}$ is scholarly.	gismu
jarbu		suburb		$x_{1}$ is a suburban area of city/metropolis $x_{2}$.	gismu
snada	sad	succeed		$x_{1}$ [agent] succeeds in/achieves/completes/accomplishes $x_{2}$ as a result of effort/attempt/try $x_{3}$.	gismu
sakci	sak	suck		$x_{1}$ sucks/is suction/vacuum/relatively low pressure of fluid/gas $x_{2}$ relative to high pressure $x_{3}$.	gismu
suksa	suk	sudden		$x_{1}$ (event/state) is sudden/sharply changes at stage/point $x_{2}$ in process/property/function $x_{3}$.	gismu
banzu	baz	suffice	enough	$x_{1}$ (object) suffices/is enough/sufficient for purpose $x_{2}$ under conditions $x_{3}$.	gismu
sakta	sat	sugar		$x_{1}$ is made of/contains/is a quantity of sugar [sweet edible] from source $x_{2}$ of composition $x_{3}$.	gismu
stidi	sid ti'i	suggest	propose	$x_{1}$ (agent) suggests/proposes idea/action $x_{2}$ to audience $x_{3}$; $x_{1}$ (event) inspires $x_{2}$ in/among $x_{3}$.	gismu
sliri		sulfur		$x_{1}$ is a quantity of/contains/is made of sulfur/brimstone (S); [metaphor: foul odor, volcanic].	gismu
sumji	suj	sum	total	$x_{1}$ is a mathematical sum/result/total of $x_{2}$ plus/increased by $x_{3}$.	gismu
crisa	cis	summer		$x_{1}$ is summer/summertime [hot season] of year $x_{2}$ at location $x_{3}$.	gismu
ma		sumti ?		pro-sumti: sumti question (what/who/how/why/etc.); appropriately fill in sumti blank.	cmavo
sarji	sra	support		$x_{1}$ supports/holds up/is underpinning of/[helps] $x_{2}$ against force/opposition $x_{3}$ with/by means $x_{4}$.	gismu
sefta	sfe	surface		$x_{1}$ is surface/face [bounded shape/form] of [higher-dimension] object $x_{2}$, on side $x_{3}$, edges $x_{4}$.	gismu
spaji	paj	surprise		$x_{1}$ (event/action abstract) surprises/startles/is unexpected [and generally sudden] to $x_{2}$.	gismu
sruri	rur sru	surround		$x_{1}$ encircles/encloses/is surrounding $x_{2}$ in direction(s)/dimension(s)/plane $x_{3}$.	gismu
renvi	rev re'i	survive		$x_{1}$ survives/endures/undergoes/abides/lasts/persists through $x_{2}$ for interval/duration $x_{3}$.	gismu
tunlo	tul tu'o	swallow		$x_{1}$ gulps/swallows.	gismu
xasne		sweat		$x_{1}$ is a/the sweat/perspiration from body $x_{2}$, excreted by gland(s)/organs $x_{3}$.	gismu
titla	tit	sweet		$x_{1}$ is sweet/sugary/saccharine to observer $x_{2}$.	gismu
punli	pul	swelling		$x_{1}$ is a swelling/protrusion/convexity [shape/form] at/in/on $x_{2}$, of material $x_{3}$.	gismu
limna	lim	swim		$x_{1}$ (agent) swims in fluid $x_{2}$.	gismu
slaka		syllable		$x_{1}$ is a syllable in language $x_{2}$.	gismu
ciste	ci'e	system		$x_{1}$ (mass) is a system interrelated by structure $x_{2}$ among components $x_{3}$ (set) displaying $x_{4}$ (ka).	gismu
jubme	jub jbu	table		$x_{1}$ is a table/flat solid upper surface of material $x_{2}$, supported by legs/base/pedestal $x_{3}$.	gismu
rebla	reb	tail		$x_{1}$ is a/the tail/appendix [body-part] of $x_{2}$; [metaphor: trailing, following portion/appendage].	gismu
kurji	kuj ku'i	take care of		$x_{1}$ takes-care-of/looks after/attends to/provides for/is caretaker for $x_{2}$ (object/event/person).	gismu
stati		talent		$x_{1}$ has a talent/aptitude/innate skill for doing/being $x_{2}$.	gismu
tavla	tav ta'a	talk		$x_{1}$ talks/speaks to $x_{2}$ about subject $x_{3}$ in language $x_{4}$.	gismu
tanjo		tangent		$x_{1}$ is the trigonometric tangent of angle/arctangent $x_{2}$.	gismu
tarla		tar		$x_{1}$ is a quantity of/contains/is made of tar/asphalt from source $x_{2}$.	gismu
vrusi	vus vu'i	taste		$x_{1}$ (ka) is a taste/flavor of/emitted by $x_{2}$; $x_{2}$ tastes of/like $x_{1}$.	gismu
trati		taut		$x_{1}$ is taut/tense/strained tight in direction $x_{2}$.	gismu
cteki	tek ce'i	tax		$x_{1}$ is a tax/levy/duty on goods/services/event $x_{2}$ levied against $x_{3}$ by authority/collector $x_{4}$.	gismu
tcati		tea		$x_{1}$ is made of/contains/is a quantity of tea brewed from leaves $x_{2}$.	gismu
ctuca	ctu	teach		$x_{1}$ teaches audience $x_{2}$ ideas/methods/lore $x_{3}$ (du'u) about subject(s) $x_{4}$ by method $x_{5}$ (event).	gismu
fonxa	fon	telephone		$x_{1}$ is a telephone transceiver/modem attached to system/network $x_{2}$.	gismu
tivni	tiv	television		$x_{1}$ broadcasts/televises programming $x_{2}$ via medium/channel $x_{3}$ to television receiver $x_{4}$.	gismu
malsi	mas	temple		$x_{1}$ is a temple/church/sanctuary/synagogue/shrine of religion $x_{2}$ at location/serving area $x_{3}$.	gismu
zasni	zas	temporary		$x_{1}$ is temporary/not permanent/expected to change in property $x_{2}$ (ka) by standard/expectant $x_{3}$.	gismu
tutra	tut	territory		$x_{1}$ is territory/domain/space of/belonging to/controlled by $x_{2}$.	gismu
cipra	cip	test		$x_{1}$ (process/event) is a test for/proof of property/state $x_{2}$ in subject $x_{3}$ (individ./set/mass).	gismu
tengu	teg te'u	texture		$x_{1}$ (property-ka) is a texture of $x_{2}$.	gismu
rotsu	rot tsu ro'u	thick		$x_{1}$ is thick in dimension/direction $x_{2}$ by standard $x_{3}$; [relatively long in smallest dimension].	gismu
cinla		thin		$x_{1}$ is thin in direction/dimension $x_{2}$ by standard $x_{3}$; [relatively short in smallest dimension].	gismu
pensi	pes pei	think		$x_{1}$ thinks/considers/cogitates/reasons/is pensive about/reflects upon subject/concept $x_{2}$.	gismu
taske		thirst		$x_{1}$ thirsts for $x_{2}$; $x_{1}$ needs/wants drink/fluid/lubrication $x_{2}$.	gismu
cilta	cil	thread		$x_{1}$ is a thread/filament/wire [shape/form] of material $x_{2}$.	gismu
galxe		throat		$x_{1}$ is a/the throat/gullet [body-part] of $x_{2}$; [metaphor: narrow(ing) opening of a deep hole].	gismu
renro	rer re'o	throw		$x_{1}$ throws/launches/casts/hurls $x_{2}$ to/at/in direction $x_{3}$ (propulsion derives internally to $x_{1}$).	gismu
tamji	taj	thumb		$x_{1}$ is a/the thumb/big toe [body-part] on limb $x_{2}$ of $x_{3}$; [metaphor based on relative shape].	gismu
pikta		ticket		$x_{1}$ is a ticket entitling $x_{2}$ to entitlement/privilege $x_{3}$ (event/state) under conditions $x_{4}$.	gismu
ctaru		tide		$x_{1}$ is a tide [cyclical/periodic expansion] in $x_{2}$ caused by $x_{3}$.	gismu
tapla		tile		$x_{1}$ is a tile/cake [shape/form] of material $x_{2}$, shape $x_{3}$, thickness $x_{4}$.	gismu
temci	tem tei	time		$x_{1}$ is the time-duration/interval/period/[elapsed time] from time/event $x_{2}$ to time/event $x_{3}$.	gismu
tcika		time of day		$x_{1}$ [hours, minutes, seconds] is the time/hour of state/event $x_{2}$ on day $x_{3}$ at location $x_{4}$.	gismu
tinci		tin		$x_{1}$ is a quantity of/contains/is made of tin (Sn); [metaphor: cheap or base metal].	gismu
jipno	jip ji'o	tip		$x_{1}$ is a tip/point/vertex/extremity/end [0-dimension shape/form] on object $x_{2}$ at locus $x_{3}$.	gismu
tatpi	ta'i	tired		$x_{1}$ is tired/fatigued by effort/situation $x_{2}$ (event); $x_{1}$ needs/wants rest.	gismu
tanko		tobacco		$x_{1}$ is a quantity of tobacco [leaf] of species/strain $x_{2}$.	gismu
tamca		tomato		$x_{1}$ is a tomato [fruit/vegetable/plant] of species/strain $x_{2}$.	gismu
tonga	tog to'a	tone		$x_{1}$ is a tone/note of frequency/pitch $x_{2}$ from source $x_{3}$.	gismu
tance	tac	tongue		$x_{1}$ is a/the tongue [body-part] of $x_{2}$; (metaphor: similar to nazbi, tamji, degji).	gismu
denci	den de'i	tooth		$x_{1}$ is a/the tooth [body-part] of $x_{2}$; (adjective:) $x_{1}$ is dental.	gismu
pencu	pec pe'u	touch		$x_{1}$ (agent) touches $x_{2}$ with $x_{3}$ [a locus on $x_{1}$ or an instrument] at $x_{4}$ [a locus on $x_{2}$].	gismu
betri	bet	tragedy		$x_{1}$ is a tragedy/disaster/tragic for $x_{2}$.	gismu
trene	ren re'e	train		$x_{1}$ is a train [vehicle] of cars/units $x_{2}$ (mass) for rails/system/railroad $x_{3}$, propelled by $x_{4}$.	gismu
fanva		translate		$x_{1}$ translates text/utterance $x_{2}$ to language $x_{3}$ from language $x_{4}$ with translation result $x_{5}$.	gismu
litru	li'u	travel		$x_{1}$ travels/journeys/goes/moves via route $x_{2}$ using means/vehicle $x_{3}$; $x_{1}$ is a traveller.	gismu
palne		tray		$x_{1}$ is a tray/platter/flat container [pan/sheet/griddle] of contents $x_{2}$, and made of material $x_{3}$.	gismu
tricu	ric	tree		$x_{1}$ is a tree of species/cultivar $x_{2}$.	gismu
raktu	ra'u	trouble		$x_{1}$ (object/person/event/situation) troubles/disturbs $x_{2}$ (person) causing problem(s) $x_{3}$.	gismu
jetnu	jet je'u	true	truth	$x_{1}$ (du'u) is true/truth by standard/epistemology/metaphysics $x_{2}$.	gismu
tabra		trumpet		$x_{1}$ is a horn/trumpet/trombone/bugle [brass-wind/lip-reed musical instrument].	gismu
troci	toc toi	try	attempt	$x_{1}$ tries/attempts/makes an effort to do/attain $x_{2}$ (event/state/property) by actions/method $x_{3}$.	gismu
tubnu	tu'u	tube		$x_{1}$ is a length of tubing/pipe/hollow cylinder [shape/form] of material $x_{2}$, hollow of material $x_{3}$.	gismu
tujli	tuj	tulip		$x_{1}$ is a tulip (defined by flower shape) of species/strain $x_{2}$.	gismu
xruki	xuk	turkey		$x_{1}$ is a turkey [food/bird] of species/breed $x_{2}$.	gismu
carna	car	turn		$x_1$ turns about vector $x_2$ towards direction $x_3$, turning angular distance / to face point $x_4$	gismu
torni	ton to'i	twist		$x_{1}$ twists under load/force/torsion $x_{2}$.	gismu
no'o		typical value		digit/number: typical/average value.	cmavo
santa		umbrella		$x_{1}$ is an umbrella/parasol shielding $x_{2}$ from $x_{3}$, made of material $x_{4}$, supported by $x_{5}$.	gismu
jimpe	jmi	understand		$x_{1}$ understands/comprehends fact/truth $x_{2}$ (du'u) about subject $x_{3}$; $x_{1}$ understands (fi) $x_{3}$.	gismu
manfo		uniform		$x_{1}$ (object/event) is uniform/homogeneous in property $x_{2}$ (ka).	gismu
gradu	rau	unit	degree	$x_{1}$ [magnitude] is a unit/degree of/on scale/reference standard $x_{2}$ (si'o) measuring property $x_{3}$.	gismu
munje	muj mu'e	universe		$x_{1}$ is a universe/cosmos [complete and ordered entirety] of domain/sphere $x_{2}$ defined by rules $x_{3}$.	gismu
ja'au		up		增加量	override
cpana		upon		$x_{1}$ is upon/atop/resting on/lying on [the upper surface of] $x_{2}$ in frame of reference/gravity $x_{3}$.	gismu
pinca		urine		$x_{1}$ is a/the urine/piss/pee of $x_{2}$.	gismu
pilno	pli	use		$x_1$ uses/employs $x_2$ [tool, apparatus, machine, agent, acting entity, material] for purpose $x_3$.	gismu
xaksu	xak	use up	spend	$x_{1}$ (event) uses up/depletes/consumes/[wastes] $x_{2}$ [resource].	gismu
bacru	ba'u	utter		$x_{1}$ utters verbally/says/phonates/speaks [vocally makes sound] $x_{2}$.	gismu
jinku		vaccine		$x_{1}$ is a vaccine/immune-system stimulant protecting $x_{2}$ against disease $x_{3}$ introduced by method $x_{4}$.	gismu
vibna	vib	vagina		$x_{1}$ is a/the vagina [body-part] of $x_{2}$.	gismu
vamji	vam va'i	value	worth	$x_{1}$ (ni) is the equivalent value/worth of $x_{2}$ [item(s) of value] to $x_{3}$ for use/appreciation $x_{4}$.	gismu
canci		vanish		$x_{1}$ vanishes/disappears from location $x_{2}$; $x_{1}$ ceases to be observed at $x_{2}$ using senses/sensor $x_{3}$.	gismu
cenba	cne	vary		$x_{1}$ varies/changes in property/quantity $x_{2}$ (ka/ni) in amount/degree $x_{3}$ under conditions $x_{4}$.	gismu
stagi		vegetable		$x_{1}$ is the edible $x_{2}$ portion of plant $x_{3}$; $x_{1}$ is a vegetable.	gismu
marce	ma'e	vehicle		$x_{1}$ is a vehicle/mode of transport carrying $x_{2}$ in/on surface/medium $x_{3}$, propelled by $x_{4}$.	gismu
sraji	raj	vertical		$x_{1}$ is vertical/upright/erect/plumb/oriented straight up and down in reference frame/gravity $x_{2}$.	gismu
vidni		video		$x_{1}$ is a video monitor/CRT/screen [machine] serving function $x_{2}$.	gismu
vlile	vil	violent		$x_{1}$ is an event/state/act of violence.	gismu
vrude	vud vu'e	virtue	virtuous	$x_{1}$ is virtuous/saintly/[fine/moral/nice/holy/morally good] by standard $x_{2}$.	gismu
vidru	vir	virus		$x_{1}$ is a virus of species/breed/defining property $x_{2}$ capable of infecting [at] $x_{3}$.	gismu
viknu	vik	viscous		$x_{1}$ is thick/viscous under conditions $x_{2}$.	gismu
voksa	vok vo'a	voice		$x_{1}$ is a voice/speech sound of individual $x_{2}$.	gismu
vamtu	vat	vomit		$x_{1}$ vomits/regurgitates $x_{2}$; $x_{1}$ throws $x_{2}$ up; [violent] digestive expulsion.	gismu
vlagi	lag	vulva		$x_{1}$ is a/the vulva [body-part] of $x_{2}$.	gismu
denpa	dep de'a	wait		$x_{1}$ awaits/waits/pauses for/until $x_{2}$ at state $x_{3}$ before starting/continuing $x_{4}$ (activity/process).	gismu
cadzu	dzu	walk		$x_{1}$ walks/strides/paces on surface $x_{2}$ using limbs $x_{3}$.	gismu
bitmu	bim bi'u	wall		$x_{1}$ is a wall/fence separating $x_{2}$ and $x_{3}$ (unordered) of/in structure $x_{4}$.	gismu
jamna	jam	war		$x_{1}$ (person/mass) wars against $x_{2}$ over territory/matter $x_{3}$; $x_{1}$ is at war with $x_{2}$.	gismu
kajde	jde	warn		$x_{1}$ (event/experience) warns/cautions $x_{2}$ (person) of/about danger $x_{3}$ (event/state/property).	gismu
lumci	lum lu'i	wash		$x_{1}$ (agent) washes/cleanses $x_{2}$ of soil/contaminant $x_{3}$ in/with cleaning material(s) $x_{4}$.	gismu
festi	fes	waste		$x_{1}$(s) is/are waste product(s) [left to waste] by $x_{2}$ (event/activity).	gismu
djacu	jac jau	water		$x_{1}$ is made of/contains/is a quantity/expanse of water; (adjective:) $x_{1}$ is aqueous/[aquatic].	gismu
boxna	bon bo'a	wave		$x_{1}$ is a wave [periodic pattern] in medium $x_{2}$, wave-form $x_{3}$, wave-length $x_{4}$, frequency $x_{5}$.	gismu
lakse	lak	wax		$x_{1}$ is quantity of wax [substance especially soft/moldable when warm] from source $x_{2}$.	gismu
ruble	rub ble	weak		$x_{1}$ is weak/feeble/frail in property/quality/aspect $x_{2}$ (ka) by standard $x_{3}$.	gismu
xarci	xac xa'i	weapon	arm	$x_{1}$ is a weapon/arms for use against $x_{2}$ by $x_{3}$.	gismu
dasni	das	wear		$x_{1}$ wears/is robed/garbed in $x_{2}$ as a garment of type $x_{3}$.	gismu
tcima	tim ti'a	weather		$x_{1}$ is weather at place/region $x_{2}$; (adjective:) $x_{1}$ is meteorological.	gismu
jivbu		weave		$x_{1}$ weaves $x_{2}$ from material/[yarn] $x_{3}$.	gismu
cfine		wedge		$x_{1}$ is a wedge [shape/form/tool] of material $x_{2}$.	gismu
jeftu	jef	week		$x_{1}$ is $x_{2}$ weeks in duration (default is 1 week) by standard $x_{3}$.	gismu
klaku	kak	weep	cry	$x_{1}$ weeps/cries tears $x_{2}$ about/for reason $x_{3}$ (event/state).	gismu
junta		weight		$x_{1}$ is the weight of object $x_{2}$ in [gravitational or other force] field $x_{3}$.	gismu
jinto		well		$x_{1}$ is a well/spring of fluid $x_{2}$ at location $x_{3}$.	gismu
